seg_id,category,duration_s,ja_ref,hyp,cer,chrf++,bleu_char,rouge_l_f1,stt_elapsed_s
7266_28097_195.16_204.16,"패션,뷰티",9.0,やっぱり表面が分厚いと地詰めが持っていかれがちなんですよね。,やっぱね表面があれですね分厚いと地詰め持ってかれがちなんですよね,0.2759,46.31,57.77,0.8525,0.984000000054948
7266_28097_204.16_210.20,"패션,뷰티",6.039999999999992,表面が薄い方がパラッと剥がれるんですけど、,これ表面が薄い方がパラッと剥がれるんですけど,0.1,83.78,90.21,0.9524,0.765999999945052
7266_28097_210.20_214.48,"패션,뷰티",4.280000000000001,ちょっとだけスポンジファイルをかけていきましょうか。,ちょっとだけスポンジファイルかけていきましょうか,0.04,72.45,89.12,0.9796,0.8120000000344589
7266_28097_214.48_220.84,"패션,뷰티",6.360000000000014,粘着の部分もあったけど、粘着を取ってもやっぱりちょっと持っていかれてますね。,ねまあ粘着の部分もあったけどでも粘着とってもやっぱりちょっと持ってかれてますね,0.2222,59.75,71.86,0.88,1.125
7266_28097_226.12_229.52,"패션,뷰티",3.4000000000000057,他の指もいきたいと思います。,他の指も行きたいと思います,0.0769,55.76,76.12,0.9231,0.3440000000409782
7266_28097_229.52_236.04,"패션,뷰티",6.519999999999982,ここでもう1回プレップ入れて、,でここでもう一回ちょっとあプレップ入れて,0.5,45.88,48.13,0.7647,0.5619999999180436
7266_28097_236.04_242.00,"패션,뷰티",5.960000000000008,もう1回追加するとより取れやすい。,もう一回追加するとより取れやすい,0.0625,69.09,83.71,0.9375,0.4690000000409782
7266_28097_24.96_35.64,"패션,뷰티",10.68,私のネイルは、いつも塗る時にも説明していますが、剥がせるベースジェルを使用しているので、今回も剥がしていきます。,で私のネイルは8いつも塗る時にも説明していますが剥がせるベースジェル使用しているので今回も剥がしていきます,0.0577,74.81,90.08,0.9714,1.327999999979511
7266_28097_242.00_246.80,"패션,뷰티",4.800000000000011,ちょうど千恵子先生の前回のネイルチェンジアーカイブで見てました。,あちょうどチェコ先生の前回のネイルチェンジャーアーカイブで見てました,0.1935,60.24,71.6,0.8615,0.9219999999040738
7266_28097_249.44_253.80,"패션,뷰티",4.360000000000014,ぜひ何回でも見ていただけるととても嬉しいです。,ぜひ何回でも見ていただけるととても嬉しいです,0.0,100.0,100.0,1.0,0.6400000000139698
7266_28097_255.04_260.20,"패션,뷰티",5.159999999999997,ちょうどマシン、マイネイルのオフしてました。,ちょうどマシンマイネイルのオフしてましたを,0.05,84.74,94.85,0.9756,0.5630000000819564
