seg_id,category,group,has_proper_noun,duration_s,ko_ref,hyp_ko,chrf++,latin_leak,translate_elapsed_s
7266_28097_188.72_193.12,"패션,뷰티",normal,False,4.400000000000006,항상 주황색 참고해주시는 분들은 정말 죄송합니다.,저의 색상 참고 하시는 분들은 정말 저를 따라하지 마세요.,26.8,False,0.25
7266_28097_195.16_204.16,"패션,뷰티",normal,False,9.0,역시 표면이 두꺼우면 맨땅 포장이 가져가기 십상인 것이군요.,결국 표면이 두꺼우면  зем니다 하고 가는 거군요.,23.95,False,0.2029999999795109
7266_28097_204.16_210.20,"패션,뷰티",normal,False,6.039999999999992,겉면이 얇아야 팍 벗겨지는데,表面이 얇은 것은 쉽게 벗겨집니다.,6.12,False,0.15600000019185245
7266_28097_210.20_214.48,"패션,뷰티",normal,False,4.280000000000001,잠깐 스폰지 파일을 걸어갈까요?,저를 조금 더 좋아해 주실래요?,5.21,False,0.15699999989010394
7266_28097_214.48_220.84,"패션,뷰티",normal,False,6.360000000000014,접착 부분도 있었는데 접착을 떼도 역시 좀 가져가네요.,"접착도 있었지만, 접착을 제거하더라도 아직 조금 더 가져가고 있습니다.",14.64,False,0.29600000008940697
7266_28097_226.12_229.52,"패션,뷰티",normal,False,3.4000000000000057,다른 손가락도 가보도록 하겠습니다.,다른 손가락도 따라가고 싶다.,33.35,False,0.15699999989010394
7266_28097_229.52_236.04,"패션,뷰티",normal,False,6.519999999999982,여기서 한 번 더 플렙 넣고,여기서도 한 번 더 프레프를 넣어주세요.,26.2,False,0.1869999999180436
7266_28097_236.04_242.00,"패션,뷰티",normal,False,5.960000000000008,한 번 더 추가하면 더 잘 빠진다.,한 번 더 추가하면 더 쉽게 제거할 수 있다.,54.09,False,0.1880000000819564
7266_28097_24.96_35.64,"패션,뷰티",normal,False,10.68,제 네일은 항상 바를 때도 설명하고 있지만 떼어낼 수 있는 베이스 젤을 사용하고 있기 때문에 이번에도 떼어 가겠습니다.,"저의 네일러는 항상 바르는 시에도 설명을 하고 있지만, 저는 벗기는 베이스 제러를 사용하고 있기 때문에, 저도 이번에도 벗기겠습니다.",33.72,False,0.5150000001303852
7266_28097_242.00_246.80,"패션,뷰티",normal,False,4.800000000000011,마침 치에코 선생님의 지난 번 네일 체인지 아카이브에서 보고 있었습니다.,저는 방금 천히े 선생의 지난번 네이러 철종 아이브 공연을 보았어요.,11.26,False,0.31299999984912574
7266_28097_249.44_253.80,"패션,뷰티",normal,False,4.360000000000014,꼭 몇 번이라도 봐주시면 너무 감사하겠습니다.,만일 여러분이 몇 번이고 볼 수 있다면 저는 매우 행복하겠습니다.,20.8,False,0.2809999999590218
7266_28097_255.04_260.20,"패션,뷰티",normal,False,5.159999999999997,"마침 머신, 마이네일을 끄고 있었어요.",저는 마이네이루 오르는 중이었어요.,14.52,False,0.1720000000204891
